,經度,緯度
4169,121.5446290,24.9951226
4170,121.5445574,24.9938066
4171,121.5446264,24.9937960
4172,121.5441766,24.9925603
4173,121.5409817,24.9930330
4174,121.5413057,24.9928799
4175,121.5416812,24.9928673
4176,121.5433106,24.9927429
4177,121.5443449,24.9986719
4178,121.5607250,24.9869015
4179,121.5615417,24.9846572
4180,121.5618327,24.9843783
4181,121.5609858,24.9844511
4182,121.5589391,24.9840113
4183,121.5568516,24.9816071
4184,121.5569928,24.9814980
4185,121.5583064,24.9810526
4186,121.5581308,24.9811638
4187,121.5589819,24.9841188
4188,121.5609060,24.9869225
4189,121.5610498,24.9843583
4190,121.5552258,25.0017380
4191,121.5565157,25.0038271
4192,121.5231520,25.0271720
4193,121.5739108,25.1671692
4194,121.5759936,25.0321649
4195,121.5223733,25.1019419
4196,121.5739091,24.9880678
4197,121.5443606,25.0172253
4198,121.5465068,25.0190075
4199,121.5233329,25.0400865
4200,121.5576883,25.0193681
4201,121.5673671,25.0052387
4202,121.5677453,25.0051840
4203,121.5542644,25.0229063
4204,121.5740364,24.9975389
4205,121.5578962,25.0195468
4206,121.5534850,25.0232830
4207,121.5560550,25.0209164
4208,121.5561540,25.0211194
4209,121.5585453,25.0182598
4210,121.5608077,25.0158457
4211,121.5623851,25.0138507
4212,121.5609167,25.0156456
4213,121.5622944,25.0143048
4214,121.5725545,24.9964936
4215,121.5724002,24.9961399
4216,121.5700968,24.9901389
4217,121.5698361,24.9898289
4218,121.5709730,24.9913094
4219,121.5711513,24.9914092
4220,121.5635075,25.0126259
4221,121.5633680,25.0125274
4222,121.5713932,24.9934615
4223,121.5715863,24.9935412
4224,121.5792239,25.0011501
4225,121.5793165,25.0009678
4226,121.5831373,25.0025914
4227,121.5833626,25.0028843
4228,121.5682161,25.0343758
4229,121.5684441,25.0337415
4230,121.5682403,25.0372702
4231,121.5683232,25.0395997
4232,121.5685393,25.0371717
4233,121.5621300,25.0018186
4234,121.5202185,25.0299915
4235,121.5175438,25.0340040
4236,121.5085872,25.0368862
4237,121.5173319,25.0337196
4238,121.5137390,25.0354316
4239,121.5068688,25.0376877
4240,121.5093282,25.0448995
4241,121.5113864,25.0358559
4242,121.5207157,25.0294347
4243,121.5193936,25.0309991
4244,121.5090757,25.0453220
4245,121.5094156,25.0455398
4246,121.5104163,25.0491504
4247,121.5169598,25.0500558
4248,121.5310442,25.0181011
4249,121.5083532,25.0418862
4250,121.5082547,25.0424145
4251,121.5088266,25.0442687
4252,121.5159728,25.0317218
4253,121.5465044,24.9869035
4254,121.5441994,24.9885185
4255,121.5437944,24.9885157
4256,121.5412590,24.9915476
4257,121.5425266,24.9896868
4258,121.5541398,24.9840019
4259,121.5543751,24.9845555
4260,121.5519944,24.9878943
4261,121.5413592,24.9920264
4262,121.5569072,24.9836263
4263,121.5566484,24.9833761
4264,121.5532109,24.9863123
4265,121.5518750,24.9876850
4266,121.5496694,24.9874475
4267,121.5492325,24.9872338
4268,121.5468835,24.9868037
4269,121.5530022,24.9869358
4270,121.5706301,24.9853727
4271,121.5704638,24.9860631
4272,121.5665592,24.9831007
4273,121.5668562,24.9833664
4274,121.5689430,24.9841206
4275,121.5644768,24.9825496
4276,121.5645265,24.9826504
4277,121.5685541,24.9837960
4278,121.5699878,24.9846929
4279,121.5227961,25.0204985
4280,121.5169028,25.0230911
4281,121.5174208,25.0232241
4282,121.5131465,25.0252008
4283,121.5324705,25.0224968
4284,121.5358850,25.0122025
4285,121.5359615,25.0120798
4286,121.5408081,24.9890427
4287,121.5549864,24.9880860
4288,121.5554987,24.9883498
4289,121.5593812,24.9886500
4290,121.5595596,24.9888129
4291,121.5574064,24.9887479
4292,121.5574265,24.9886415
4293,121.5409130,24.9891123
4294,121.5083775,25.1256469
4295,121.5081980,25.1258795
4296,121.5062335,25.1243962
4297,121.5061631,25.1243938
4298,121.5204826,25.0333462
4299,121.5197580,25.0320535
4300,121.5405706,24.9921105
4301,121.5592293,25.0182183
4302,121.5844389,25.0364724
4303,121.5577793,25.0297732
4304,121.5541239,24.9998714
4305,121.5433145,24.9988698
4306,121.5408308,24.9971090
4307,121.5415924,24.9949448
4308,121.5029061,25.1224293
4309,121.5077875,25.0454404
4310,121.5054140,25.0450678
4311,121.5439571,25.0523876
4312,121.5623559,25.0410798
4313,121.5003232,25.0211934
4314,121.4999090,25.0211974
4315,121.5016152,25.0219845
4316,121.5015146,25.0230236
4317,121.5016008,25.0235665
4318,121.5017728,25.0383774
4319,121.5020000,25.0400727
4320,121.5627773,25.0430943
4321,121.5603525,25.0450348
4322,121.5577391,25.0415130
4323,121.5622914,24.9825817
4324,121.5623494,24.9829030
4325,121.5717369,24.9949230
4326,121.5745548,24.9982090
4327,121.5395060,25.0131289
4328,121.5487109,25.0519601
4329,121.5236796,25.0948591
4330,121.5267431,25.0226717
4331,121.5251272,25.0209052
4332,121.5105350,25.0259045
4333,121.5256524,25.0210730
4334,121.4992571,25.0169360
4335,121.5120529,25.0239126
4336,121.5102412,25.0231455
4337,121.5119173,25.0241781
4338,121.5124863,25.0241757
4339,121.5085373,25.0228455
4340,121.5124881,25.0241278
4341,121.5123618,25.0242005
4342,121.4958195,25.0166687
4343,121.4955506,25.0164957
4344,121.4925894,25.0199756
4345,121.4915029,25.0353861
4346,121.4907284,25.0354134
4347,121.5275055,25.0211865
4348,121.5375225,25.0115650
4349,121.4932964,25.0340718
4350,121.4930496,25.0340548
4351,121.5008832,25.0417328
4352,121.5246870,25.0242135
4353,121.4894099,25.0319964
4354,121.4896031,25.0320183
4355,121.5025172,25.0350877
4356,121.4999046,25.0351355
4357,121.4963864,25.0352505
4358,121.4913841,25.0318433
4359,121.5134001,25.0293253
4360,121.5057424,25.0328864
4361,121.5097557,25.0301170
4362,121.5070165,25.0320142
4363,121.5181445,25.0298675
4364,121.5158324,25.0298723
4365,121.5696643,25.0242047
4366,121.5109162,25.0270594
4367,121.5085402,25.0289873
4368,121.5105008,25.0270031
4369,121.5089398,25.0274984
4370,121.5471574,25.0005656
4371,121.5470499,25.0006033
4372,121.5777140,25.0416257
4373,121.5779263,25.0422260
4374,121.5776617,25.0471820
4375,121.5789921,25.0481735
4376,121.5778968,25.0449987
4377,121.5815866,25.0452250
4378,121.5779299,25.0473460
4379,121.5801937,25.0479159
4380,121.5777033,25.0431081
4381,121.5777152,25.0449112
4382,121.5779153,25.0439355
4383,121.5816810,25.0454506
4384,121.5808401,25.0471456
4385,121.5228289,25.0429198
4386,121.5833718,25.0000774
4387,121.5404588,24.9921576
4388,121.5354223,25.0037591
4389,121.5352045,25.0043904
4390,121.5361281,25.0059788
4391,121.5696769,25.0326833
4392,121.5683713,25.0304196
4393,121.5682626,25.0304212
4394,121.5653718,25.0304875
4395,121.5342270,24.9936357
4396,121.5246838,25.0267558
4397,121.5459342,25.0256015
4398,121.5467651,25.0262842
4399,121.5167286,25.0319172
4400,121.5166049,25.0319406
4401,121.5184613,25.0296255
4402,121.5043931,25.0380001
4403,121.5027140,25.0383111
4404,121.5085220,25.0455008
4405,121.5079870,25.0453297
4406,121.5551940,25.0268600
4407,121.5487316,25.0419245
4408,121.5487573,25.0389861
4409,121.5487856,25.0451635
4410,121.5488022,25.0484497
4411,121.5488362,25.0521462
4412,121.5695362,24.9988141
4413,121.5707646,24.9963370
4414,121.5696864,24.9985030
4415,121.5705500,24.9960453
4416,121.5020783,25.0295273
4417,121.5041946,25.0305722
4418,121.5040846,25.0304945
4419,121.5876030,24.9882164
4420,121.5801143,24.9892642
4421,121.5877320,24.9872298
4422,121.5801989,24.9891529
4423,121.5879008,24.9873320
4424,121.5872610,24.9896119
4425,121.5874662,24.9894709
4426,121.5855726,24.9865880
4427,121.5785304,24.9889616
4428,121.5858731,24.9870791
4429,121.5873308,24.9856965
4430,121.5783588,24.9889822
4431,121.5874997,24.9883112
4432,121.5873764,24.9860478
4433,121.5498951,25.0040829
4434,121.5510420,25.0028991
4435,121.5510892,25.0030040
4436,121.5500484,25.0035014
4437,121.5485902,25.0048209
4438,121.5497818,25.0044993
4439,121.5697017,24.9916551
4440,121.5664437,24.9906644
4441,121.5698951,24.9916916
4442,121.5709821,24.9916874
4443,121.5647126,24.9895609
4444,121.5647275,24.9897466
4445,121.5705960,24.9916277
4446,121.5702470,24.9917557
4447,121.5663065,24.9906594
4448,121.5664280,24.9905094
4449,121.5384976,25.0038991
4450,121.5782014,25.0258873
4451,121.5840140,25.0374196
4452,121.5851408,25.0375428
4453,121.5047238,25.0323693
4454,121.5005447,25.0322806
4455,121.5041084,25.0286688
4456,121.5048027,25.0291943
4457,121.5002019,25.0342463
4458,121.4999288,25.0337461
4459,121.4695056,25.1223617
4460,121.5123611,25.0450921
4461,121.5131870,25.0456074
4462,121.5154946,25.0433209
4463,121.5155491,25.0434586
4464,121.5513631,25.0331914
4465,121.4973904,25.0320072
4466,121.4982523,25.0311476
4467,121.5536916,24.9824427
4468,121.5537210,24.9817755
4469,121.5522228,24.9885056
4470,121.5523864,24.9884647
4471,121.5527651,24.9980607
4472,121.5533380,24.9983562
4473,121.5471340,25.0144292
4474,121.5458875,25.0203241
4475,121.5434697,25.0220801
4476,121.5475452,25.0152699
4477,121.5483000,25.0181100
4478,121.5432970,25.0244599
4479,121.5437627,25.0142897
4480,121.5452739,25.0125884
4481,121.5454928,25.0129369
4482,121.5480982,25.0161208
4483,121.5437070,25.0142673
4484,121.5300455,25.0543154
4485,121.5508234,25.0159808
4486,121.5501976,25.0413026
4487,121.5563634,25.0412334
4488,121.5410910,25.0415008
4489,121.5593881,25.0411300
4490,121.5665594,25.0412193
4491,121.5630068,25.0413092
4492,121.5526116,25.0344391
4493,121.5497430,25.0396452
4494,121.5522396,25.0366137
4495,121.5536288,25.0412503
4496,121.5277135,25.0267381
4497,121.5496927,25.0270798
4498,121.5244649,25.0270373
4499,121.5527689,25.0376849
4500,121.5516263,25.0379152
4501,121.5577434,25.0388848
4502,121.5500548,25.0267493
4503,121.5501272,25.0248390
4504,121.5385764,25.0256812
4505,121.5362917,25.0259584
4506,121.5326939,25.0263548
4507,121.5299450,25.0265913
4508,121.5557194,25.0378496
4509,121.5520513,25.0364692
4510,121.5523917,25.0344449
4511,121.5552673,25.0376308
4512,121.5531125,25.0378816
4513,121.5509859,25.0377165
4514,121.5575248,25.0390780
4515,121.5523183,25.0310984
4516,121.5524819,25.0310911
4517,121.5503240,25.0287494
4518,121.5572242,25.0375810
4519,121.5525010,25.0332000
4520,121.5311172,25.0426004
4521,121.5264005,25.0439346
4522,121.5170622,25.0461228
4523,121.5145918,25.0467586
4524,121.5553989,24.9804399
4525,121.5557806,24.9803625
4526,121.5688404,25.0025014
4527,121.5683818,25.0023969
4528,121.5697067,25.0022814
4529,121.5704349,25.0017369
4530,121.5636878,25.0049930
4531,121.5641351,25.0055132
4532,121.5607320,25.0053601
4533,121.5597115,25.0056250
4534,121.5576075,25.0425279
4535,121.5577324,25.0493649
4536,121.5578822,25.0469141
4537,121.5579884,25.0425073
4538,121.5576397,25.0339410
4539,121.5574184,25.0365401
4540,121.5576410,25.0473345
4541,121.5572937,25.0308631
4542,121.5579822,25.0485454
4543,121.5575015,25.0310441
4544,121.5576733,25.0366188
4545,121.5462255,25.0333633
4546,121.5482667,25.0332436
4547,121.5077968,25.0372079
4548,121.5457011,25.0333044
4549,121.5068265,25.0380694
4550,121.5269283,25.0341410
4551,121.5024588,25.0381204
4552,121.5008304,25.0385044
4553,121.5011201,25.0383112
4554,121.5047354,25.0422063
4555,121.5322860,25.0335809
4556,121.5432548,25.0333614
4557,121.5240214,25.0356040
4558,121.5355884,25.0335210
4559,121.5421310,25.0334593
4560,121.5205617,25.0373957
4561,121.5382955,25.0335310
4562,121.5392329,25.0334227
4563,121.5207760,25.0371829
4564,121.5361263,25.0335887
4565,121.5094578,25.0391508
4566,121.5090727,25.0390860
4567,121.5297608,25.0337259
4568,121.5246195,25.0353589
4569,121.5302535,25.0337266
4570,121.5074702,25.0381885
4571,121.5493489,25.0333044
4572,121.5527681,25.0332397
4573,121.5331281,25.0336391
4574,121.5276110,25.0340747
4575,121.5577838,25.0331209
4576,121.5439503,25.0334083
4577,121.5571944,25.0330638
4578,121.5545428,25.0331999
4579,121.5539987,25.0331391
4580,121.5188434,25.0322078
4581,121.5065360,25.0354709
4582,121.5329456,25.0451419
4583,121.5329937,25.0482668
4584,121.5328567,25.0332843
4585,121.5328902,25.0378395
4586,121.5338578,25.0305176
4587,121.5329308,25.0420084
4588,121.5574387,25.0260952
4589,121.5645469,25.0360329
4590,121.5648765,25.0357604
4591,121.5672100,25.0357264
4592,121.5446895,25.1538815
4593,121.5791874,25.0555104
4594,121.5578261,25.0377566
4595,121.5652706,25.0367802
4596,121.5611620,25.0375094
4597,121.5606959,25.0376715
4598,121.5655497,25.0367559
4599,121.5620119,25.0371375
4600,121.5677168,25.0327242
4601,121.5653110,25.0343038
4602,121.5655538,25.0346068
4603,121.5345395,25.0380391
4604,121.5346657,25.0382602
4605,121.5369915,25.0379850
4606,121.5338329,25.0384110
4607,121.5473699,25.0380003
4608,121.5476475,25.0377828
4609,121.5295509,25.0382965
4610,121.5280617,25.0381882
4611,121.5324102,25.0381144
4612,121.5393437,25.0381709
4613,121.5409336,25.0379151
4614,121.5439216,25.0380749
4615,121.5458541,25.0378204
4616,121.5212857,25.0387499
4617,121.5254062,25.0383714
4618,121.5211175,25.0389169
4619,121.5237601,25.0384300
4620,121.5782621,25.0453261
4621,121.5085484,25.0363176
4622,121.5116062,25.0351861
4623,121.5131881,25.0466039
4624,121.5294220,25.0579181
4625,121.5145931,25.0433347
4626,121.5132033,25.0447725
4627,121.5131832,25.0444104
4628,121.5197824,25.0526732
4629,121.5197444,25.0528887
4630,121.5250696,25.0520956
4631,121.5255801,25.0521473
4632,121.5302814,25.0521065
4633,121.5298677,25.0520263
4634,121.5271191,25.0146058
4635,121.5858982,25.0849774
4636,121.5353166,25.0420320
4637,121.5710798,25.0863095
4638,121.5875602,25.0813603
4639,121.5332890,25.0520603
4640,121.5326773,25.0520046
4641,121.5401701,25.0519066
4642,121.5407247,25.0519483
4643,121.5372968,25.0520304
4644,121.5362949,25.0519739
4645,121.5436649,25.0518329
4646,121.5491519,25.0432131
4647,121.5491110,25.0393351
4648,121.5491899,25.0457243
4649,121.5492395,25.0488697
4650,121.5444042,25.0518616
4651,121.5494255,25.0518204
4652,121.5316305,25.0213585
4653,121.5018653,25.0389925
4654,121.5039521,25.0385055
4655,121.5926799,25.0823725
4656,121.5607488,25.0304817
4657,121.5605786,25.0306722
4658,121.5598258,25.0302629
4659,121.5265207,25.0305120
4660,121.5671223,24.9851114
4661,121.5661004,24.9837378
4662,121.5674236,24.9857158
4663,121.5659677,24.9838042
4664,121.5597157,24.9813605
4665,121.5619322,24.9820163
4666,121.5616576,24.9818808
4667,121.5242738,25.0292166
4668,121.5239176,25.0270412
4669,121.5239982,25.0277001
4670,121.5237156,25.0281227
4671,121.5240298,25.0292549
4672,121.5233446,25.0268457
4673,121.5267797,25.0306774
4674,121.5277569,25.0367211
4675,121.5272540,25.0332885
4676,121.5286949,25.0397446
4677,121.5292187,25.0404369
4678,121.5294104,25.0488216
4679,121.5282946,25.0509162
4680,121.5282236,25.0375547
4681,121.5047464,25.0338268
4682,121.5279566,25.0637243
4683,121.5277787,25.0566950
4684,121.5244082,25.0806715
4685,121.5273505,25.0905850
4686,121.5277277,25.0911768
4687,121.5277560,25.0542436
4688,121.5283047,25.0944545
4689,121.5250910,25.1031028
4690,121.5255713,25.1039226
4691,121.5253594,25.0854064
4692,121.5276769,25.0927185
4693,121.5279220,25.0618279
4694,121.5280511,25.0675298
4695,121.5277242,25.0970822
4696,121.5280310,25.0660242
4697,121.5267033,25.0870890
4698,121.5269867,25.0879527
4699,121.5301487,25.1070213
4700,121.5310490,25.1182315
4701,121.5172859,25.1189207
4702,121.5346766,25.1172520
4703,121.5264005,25.1185945
4704,121.5319012,25.1132869
4705,121.5196538,25.1186280
4706,121.5206434,25.1188202
4707,121.5215562,25.1191702
4708,121.5306977,25.1094435
4709,121.5286872,25.1051103
4710,121.5276786,25.1184728
4711,121.5235949,25.1186730
4712,121.5310317,25.1180469
4713,121.5275169,25.0634854
4714,121.5273828,25.0571061
4715,121.5246932,25.0817402
4716,121.5277039,25.0510870
4717,121.5273347,25.0533517
4718,121.5342664,25.1172611
4719,121.5247880,25.0941181
4720,121.5242763,25.0958930
4721,121.5256637,25.0928378
4722,121.5321742,25.1142126
4723,121.5269737,25.0907289
4724,121.5266730,25.0910289
4725,121.5259220,25.1042963
4726,121.5250408,25.0850602
4727,121.5247122,25.0848879
4728,121.5242737,25.1019193
4729,121.5241217,25.1022213
4730,121.5228504,25.1006283
4731,121.5223032,25.1008257
4732,121.5274956,25.0612343
4733,121.5275880,25.0673181
4734,121.5275700,25.0649680
4735,121.5303066,25.1095497
4736,121.5298856,25.1073551
4737,121.5286853,25.0491215
4738,121.5257639,25.0872132
4739,121.5285115,25.1054219
4740,121.5275859,25.1183640
4741,121.5252575,25.1184218
4742,121.5254877,25.1185219
4743,121.5415038,25.0469418
4744,121.5408151,25.0482622
4745,121.5408151,25.0483983
4746,121.5377281,25.0484544
4747,121.5382494,25.0482806
4748,121.5099668,25.0488734
4749,121.5416396,25.0415805
4750,121.5460057,24.9867206
4751,121.5866181,25.0486270
4752,121.5913023,25.0497328
4753,121.5912921,25.0498400
4754,121.6227874,25.0379778
4755,121.6229474,25.0380728
4756,121.6190951,25.0408768
4757,121.6186301,25.0410552
4758,121.6243115,25.0373068
4759,121.6242466,25.0373542
4760,121.6202084,25.0398429
4761,121.6209215,25.0395521
4762,121.5341731,25.0060321
4763,121.5042250,25.1368946
4764,121.4988101,25.1322874
4765,121.4965839,25.1344301
4766,121.4963712,25.1348330
4767,121.5101203,25.1418572
4768,121.4991075,25.1370245
4769,121.5014885,25.1392772
4770,121.4855395,25.1382066
4771,121.4912581,25.1386714
4772,121.4896547,25.1410739
4773,121.4856155,25.1382116
4774,121.5487890,24.9872000
4775,121.5364952,25.0495377
4776,121.5369968,25.0495466
4777,121.5439318,25.0502046
4778,121.5399951,25.0202938
4779,121.5399950,25.0193511
4780,121.5372071,25.0462527
4781,121.5431203,25.0474589
4782,121.5409265,25.0469182
4783,121.5408166,25.0466374
4784,121.5463915,25.0480554
4785,121.5452757,25.0479825
4786,121.5350004,25.0142573
4787,121.5348683,25.0141431
4788,121.5350741,25.0139448
4789,121.5351611,25.0141091
4790,121.5345684,25.0144298
4791,121.5411566,25.0211071
4792,121.5411618,25.0212766
4793,121.5411662,25.0213982
4794,121.4644248,25.1238977
4795,121.5289187,25.0434535
4796,121.5272660,25.0454180
4797,121.5304162,25.0453656
4798,121.5305485,25.0437172
4799,121.5050471,25.1161873
4800,121.5051645,25.1162697
4801,121.4942955,25.1108086
4802,121.4914038,25.0251021
4803,121.4925183,25.0259644
4804,121.4895605,25.0274664
4805,121.4929755,25.0277019
4806,121.4933753,25.0285189
4807,121.4933545,25.0286522
4808,121.4988262,25.0292892
4809,121.4917317,25.0292587
4810,121.4988274,25.0293966
4811,121.4991813,25.0294080
4812,121.4963789,25.0301143
4813,121.4962769,25.0301687
4814,121.4973891,25.0303130
4815,121.5001443,25.0302954
4816,121.5004794,25.0303089
4817,121.4972340,25.0319932
4818,121.5314537,25.0440717
4819,121.5363677,25.0470285
4820,121.5254603,25.0610669
4821,121.5563066,25.0847342
4822,121.5302939,25.0624913
4823,121.5302922,25.0626399
4824,121.4691473,25.1193728
4825,121.5606697,24.9969573
4826,121.5842664,24.9893887
4827,121.5826651,24.9859122
4828,121.5847868,24.9861771
4829,121.5797097,24.9860289
4830,121.5795145,24.9861354
4831,121.5800234,24.9849013
4832,121.5819080,24.9852788
4833,121.5810608,24.9816521
4834,121.5704064,25.0523477
4835,121.5828797,24.9860629
4836,121.5840170,24.9877720
4837,121.5796503,24.9836955
4838,121.5765949,24.9875427
4839,121.5799829,24.9834227
4840,121.5800160,24.9830572
4841,121.5838637,24.9877309
4842,121.5483972,25.0263800
4843,121.5484670,25.0288346
4844,121.5490115,25.0296607
4845,121.5491670,25.0359403
4846,121.5486762,25.0336392
4847,121.5485073,25.0324045
4848,121.5490893,25.0324800
4849,121.5854816,24.9811931
4850,121.5894352,24.9828218
4851,121.5890221,24.9829142
4852,121.5381901,25.0415447
4853,121.5435600,25.0407600
4854,121.5435416,25.0358437
4855,121.5438189,25.0358013
4856,121.5434811,25.0324451
4857,121.5433473,25.0267227
4858,121.5433431,25.0295298
4859,121.5435530,25.0369093
4860,121.5441670,25.0526243
4861,121.5435886,25.0396031
4862,121.5438242,25.0494276
4863,121.5438232,25.0462542
4864,121.5441227,25.0489659
4865,121.5045336,25.1230144
4866,121.5723748,25.0746782
4867,121.5748993,25.0763604
4868,121.5759628,25.0780852
4869,121.5767674,25.0793776
4870,121.5768573,25.0795258
4871,121.5770852,25.0798405
4872,121.5777861,25.0807715
4873,121.5781789,25.0821841
4874,121.5781448,25.0839241
4875,121.5769586,25.0794821
4876,121.5668982,25.0863824
4877,121.5336509,25.1275845
4878,121.5484824,25.0236176
4879,121.5490011,25.0237672
4880,121.5536291,25.0280818
4881,121.5919933,24.9706757
4882,121.5923025,24.9707041
4883,121.5835489,24.9764676
4884,121.5804764,24.9740804
4885,121.5806496,24.9740646
4886,121.5830999,24.9658226
4887,121.5973038,24.9657590
4888,121.5972624,24.9659249
4889,121.5804174,24.9694128
4890,121.5934402,24.9697250
4891,121.5936665,24.9694336
4892,121.5952405,24.9678684
4893,121.5954195,24.9679469
4894,121.5420625,25.0678283
4895,121.5434408,25.0671982
4896,121.5441483,25.0634905
4897,121.5441911,25.0649359
4898,121.5331334,25.0605112
4899,121.5334804,25.0672004
4900,121.5318339,25.0719032
4901,121.5366225,25.0623651
4902,121.5334750,25.0625125
4903,121.5406276,25.0623373
4904,121.5387094,25.0680363
4905,121.5392888,25.0682538
4906,121.5368085,25.0680797
4907,121.5372967,25.0682739
4908,121.5330298,25.0634208
4909,121.5631609,25.0760827
4910,121.5564687,25.0771219
4911,121.5426342,25.0576535
4912,121.5441098,25.0612312
4913,121.5095695,25.0459678
4914,121.5094439,25.0459975
4915,121.5092146,25.0460480
4916,121.5139335,25.0559504
4917,121.5116666,25.0554528
4918,121.5138624,25.0559372
4919,121.5169412,25.0566211
4920,121.5246481,25.0683660
4921,121.5213316,25.1189970
4922,121.5255954,25.0639123
4923,121.5257005,25.0635428
4924,121.5230863,25.0699984
4925,121.5240380,25.0721585
4926,121.5238936,25.0683201
4927,121.5237757,25.0684931
4928,121.5240270,25.0467781
4929,121.5234990,25.0457823
4930,121.5256452,25.0610951
4931,121.5258083,25.0669680
4932,121.5256447,25.0672037
4933,121.5174815,25.0377036
4934,121.5251044,25.0506717
4935,121.5249547,25.0507254
4936,121.5255081,25.0534362
4937,121.5255756,25.0586389
4938,121.5185578,25.0415470
4939,121.5184514,25.0423076
4940,121.5244302,25.0481192
4941,121.5241546,25.0481530
4942,121.5255170,25.0559055
4943,121.5226184,25.0420729
4944,121.6195562,25.0563338
4945,121.5353189,25.0778111
4946,121.5299746,25.0778764
4947,121.5298205,25.0780742
4948,121.5206862,25.0683835
4949,121.5208699,25.0685395
4950,121.5282597,25.0772885
4951,121.5279424,25.0772726
4952,121.5452416,25.0796958
4953,121.5482887,25.0808392
4954,121.5422526,25.0794798
4955,121.5436485,25.0797732
4956,121.5319755,25.0780034
4957,121.5355427,25.0780288
4958,121.5555897,25.0846221
4959,121.5545986,25.0853001
4960,121.5199371,25.0690841
4961,121.5461692,25.0799432
4962,121.5480205,25.0802618
4963,121.5488511,25.0817182
4964,121.5403150,25.0793781
4965,121.5417390,25.0796726
4966,121.5491782,25.1018629
4967,121.5474918,25.0987076
4968,121.5564483,25.0831612
4969,121.5562291,25.0829494
4970,121.5562196,25.0812629
4971,121.5564554,25.0814565
4972,121.5584838,25.0820160
4973,121.5585926,25.0812507
4974,121.5582045,25.0845621
4975,121.5580341,25.0847812
4976,121.5571534,25.0838597
4977,121.5491573,25.0839222
4978,121.5520088,25.0858127
4979,121.5493119,25.0837015
4980,121.5257639,25.0870322
4981,121.5907777,25.0690210
4982,121.5632372,25.0592135
4983,121.5381263,25.0777285
4984,121.5376388,25.0777552
4985,121.5381302,25.0778221
4986,121.5376447,25.0778536
4987,121.5438525,24.9885359
4988,121.5072492,25.0536637
4989,121.5068505,25.0506974
4990,121.5739786,25.0768426
4991,121.5952214,25.0686527
4992,121.5954004,25.0685641
4993,121.5476871,25.0774285
4994,121.5476846,25.0773479
4995,121.5926575,25.0849996
4996,121.5995305,25.0790120
4997,121.5996003,25.0790509
4998,121.5982473,25.0806686
4999,121.5957376,25.0835051
5000,121.5952185,25.0841055
5001,121.5967095,25.0823994
5002,121.5975619,25.0814370
5003,121.6019016,25.0740974
5004,121.6029316,25.0735560
5005,121.6030416,25.0735409
5006,121.6040944,25.0735058
5007,121.5643855,25.0788978
5008,121.5102866,25.0459972
5009,121.5684680,25.0793561
5010,121.5688438,25.0790770
5011,121.5654186,25.0817127
5012,121.5652786,25.0819748
5013,121.5852830,25.0648319
5014,121.5850507,25.0650262
5015,121.5811758,25.0719365
5016,121.5809100,25.0720149
5017,121.5590592,25.0798590
5018,121.5566910,25.0798553
5019,121.5590581,25.0800063
5020,121.5575299,25.0800307
5021,121.5645832,25.0796776
5022,121.5649044,25.0802249
5023,121.5658370,25.0804086
5024,121.5660683,25.0804328
5025,121.5473377,25.0965684
5026,121.5469398,25.0970032
5027,121.5471329,25.0982551
5028,121.5460034,25.0981015
5029,121.5638866,25.0829300
5030,121.5641663,25.0830584
5031,121.5600103,25.0798079
5032,121.5612894,25.0799915
5033,121.5771981,25.0748851
5034,121.5777188,25.0747220
5035,121.5791620,25.0737238
5036,121.5566072,25.0765951
5037,121.5571737,25.0827168
5038,121.5718051,25.0777339
5039,121.5732738,25.0772097
5040,121.5828057,25.0703299
5041,121.5826138,25.0703748
5042,121.5611992,25.0315265
5043,121.5613126,25.0315424
5044,121.4970348,25.0354305
5045,121.5657809,25.0273179
5046,121.5653489,25.0275695
5047,121.5680697,25.0267028
5048,121.5679402,25.0268291
5049,121.5686009,25.0261937
5050,121.5686413,25.0262769
5051,121.5058289,25.0330930
5052,121.4915208,25.0323353
5053,121.5130323,25.0316153
5054,121.5219375,25.0288607
5055,121.4999623,25.0353661
5056,121.5020213,25.0353312
5057,121.5624422,25.0292438
5058,121.5624108,25.0294864
5059,121.5087363,25.0308971
5060,121.5178171,25.0281862
5061,121.5153159,25.0316467
5062,121.4882902,25.0292415
5063,121.4884837,25.0324752
5064,121.5168250,25.0295990
5065,121.5632223,25.0283028
5066,121.5632903,25.0283583
5067,121.5446250,25.0970927
5068,121.5435266,25.0973070
5069,121.5139189,25.0323966
5070,121.5140629,25.0327028
5071,121.5064535,25.0275351
5072,121.5062249,25.0275592
5073,121.5381344,25.0341417
5074,121.5818671,25.0615763
5075,121.5820398,25.0616037
5076,121.5227030,25.0809784
5077,121.5223409,25.0810513
5078,121.5648706,25.0512430
5079,121.5649227,25.0515550
5080,121.5691292,25.0510981
5081,121.5690082,25.0514693
5082,121.5055135,25.0283165
5083,121.5054136,25.0286011
5084,121.5236247,25.0833998
5085,121.5233808,25.0836314
5086,121.5173774,25.0514030
5087,121.5313987,25.0963311
5088,121.5314074,25.0964906
5089,121.5476848,25.0989041
5090,121.5181585,25.0648373
5091,121.5184942,25.0661866
5092,121.5154650,25.0287563
5093,121.5155510,25.0291616
5094,121.5199621,25.0742668
5095,121.5183404,25.0708875
5096,121.5188808,25.0722595
5097,121.5383445,25.0364823
5098,121.5182477,25.0544005
5099,121.5180868,25.0621560
5100,121.5257344,25.0951986
