,經度,緯度
998,121.5342664,25.1172611
999,121.5247880,25.0941181
1000,121.5242763,25.0958930
1001,121.5256637,25.0928378
1002,121.5321742,25.1142126
1003,121.5269737,25.0907289
1004,121.5266730,25.0910289
1005,121.5259220,25.1042963
1006,121.5250408,25.0850602
1007,121.5247122,25.0848879
1008,121.5242737,25.1019193
1009,121.5241217,25.1022213
1010,121.5228504,25.1006283
1011,121.5223032,25.1008257
1012,121.5274956,25.0612343
1013,121.5275880,25.0673181
1014,121.5275700,25.0649680
1015,121.5303066,25.1095497
1016,121.5298856,25.1073551
1017,121.5286853,25.0491215
1018,121.5257639,25.0872132
1019,121.5285115,25.1054219
1020,121.5275859,25.1183640
1021,121.5252575,25.1184218
1022,121.5254877,25.1185219
1023,121.5408151,25.0482622
1024,121.5408151,25.0483983
1025,121.5377281,25.0484544
1026,121.5382494,25.0482806
1027,121.5099668,25.0488734
1028,121.6227874,25.0379778
1029,121.6229474,25.0380728
1030,121.6190951,25.0408768
1031,121.6186301,25.0410552
1032,121.6243115,25.0373068
1033,121.6242466,25.0373542
1034,121.6202084,25.0398429
1035,121.6209215,25.0395521
1036,121.5372071,25.0462527
1037,121.5431203,25.0474589
1038,121.5409265,25.0469182
1039,121.5408166,25.0466374
1040,121.5463915,25.0480554
1041,121.5452757,25.0479825
1042,121.5624431,25.0328618
1043,121.5305485,25.0437172
1044,121.5314537,25.0440717
1045,121.5363677,25.0470285
1046,121.5254603,25.0610669
1047,121.5606697,24.9969573
1048,121.5842664,24.9893887
1049,121.5826651,24.9859122
1050,121.5847868,24.9861771
1051,121.5797097,24.9860289
1052,121.5795145,24.9861354
1053,121.5800234,24.9849013
1054,121.5819080,24.9852788
1055,121.5810608,24.9816521
1056,121.5704064,25.0523477
1057,121.5828797,24.9860629
1058,121.5840170,24.9877720
1059,121.5796503,24.9836955
1060,121.5765949,24.9875427
1061,121.5799829,24.9834227
1062,121.5800160,24.9830572
1063,121.5838637,24.9877309
1064,121.5483972,25.0263800
1065,121.5484670,25.0288346
1066,121.5490115,25.0296607
1067,121.5491670,25.0359403
1068,121.5486762,25.0336392
1069,121.5485073,25.0324045
1070,121.5490893,25.0324800
1071,121.5854816,24.9811931
1072,121.5894352,24.9828218
1073,121.5890221,24.9829142
1074,121.5381901,25.0415447
1075,121.5435600,25.0407600
1076,121.5435416,25.0358437
1077,121.5438189,25.0358013
1078,121.5434811,25.0324451
1079,121.5433473,25.0267227
1080,121.5433431,25.0295298
1081,121.5435530,25.0369093
1082,121.5441670,25.0526243
1083,121.5435886,25.0396031
1084,121.5438242,25.0494276
1085,121.5438232,25.0462542
1086,121.5441227,25.0489659
1087,121.5045336,25.1230144
1088,121.5484824,25.0236176
1089,121.5490011,25.0237672
1090,121.5919933,24.9706757
1091,121.5923025,24.9707041
1092,121.5835489,24.9764676
1093,121.5804764,24.9740804
1094,121.5806496,24.9740646
1095,121.5830999,24.9658226
1096,121.5973038,24.9657590
1097,121.5972624,24.9659249
1098,121.5804174,24.9694128
1099,121.5934402,24.9697250
1100,121.5936665,24.9694336
1101,121.5952405,24.9678684
1102,121.5954195,24.9679469
1103,121.5420625,25.0678283
1104,121.5434408,25.0671982
1105,121.5441483,25.0634905
1106,121.5441911,25.0649359
1107,121.5331334,25.0605112
1108,121.5334804,25.0672004
1109,121.5318339,25.0719032
1110,121.5366225,25.0623651
1111,121.5334750,25.0625125
1112,121.5406276,25.0623373
1113,121.5387094,25.0680363
1114,121.5392888,25.0682538
1115,121.5368085,25.0680797
1116,121.5372967,25.0682739
1117,121.5330298,25.0634208
1118,121.5426342,25.0576535
1119,121.5441098,25.0612312
1120,121.5255954,25.0639123
1121,121.5257005,25.0635428
1122,121.5230863,25.0699984
1123,121.5240380,25.0721585
1124,121.5238936,25.0683201
1125,121.5237757,25.0684931
1126,121.5240270,25.0467781
1127,121.5234990,25.0457823
1128,121.5256452,25.0610951
1129,121.5258083,25.0669680
1130,121.5256447,25.0672037
1131,121.5174815,25.0377036
1132,121.5251044,25.0506717
1133,121.5249547,25.0507254
1134,121.5255081,25.0534362
1135,121.5255756,25.0586389
1136,121.5185578,25.0415470
1137,121.5184514,25.0423076
1138,121.5244302,25.0481192
1139,121.5241546,25.0481530
1140,121.5255170,25.0559055
1141,121.5226184,25.0420729
1142,121.5353189,25.0778111
1143,121.5299746,25.0778764
1144,121.5298205,25.0780742
1145,121.5206862,25.0683835
1146,121.5208699,25.0685395
1147,121.5282597,25.0772885
1148,121.5279424,25.0772726
1149,121.5452416,25.0796958
1150,121.5482887,25.0808392
1151,121.5422526,25.0794798
1152,121.5436485,25.0797732
1153,121.5319755,25.0780034
1154,121.5355427,25.0780288
1155,121.5555897,25.0846221
1156,121.5545986,25.0853001
1157,121.5548022,25.0844740
1158,121.5199371,25.0690841
1159,121.5461692,25.0799432
1160,121.5480205,25.0802618
1161,121.5488511,25.0817182
1162,121.5403150,25.0793781
1163,121.5417390,25.0796726
1164,121.5491782,25.1018629
1165,121.5564483,25.0831612
1166,121.5562291,25.0829494
1167,121.5562196,25.0812629
1168,121.5564554,25.0814565
1169,121.5584838,25.0820160
1170,121.5585926,25.0812507
1171,121.5582045,25.0845621
1172,121.5580341,25.0847812
1173,121.5571534,25.0838597
1174,121.5491573,25.0839222
1175,121.5520088,25.0858127
1176,121.5493119,25.0837015
1177,121.5257639,25.0870322
1178,121.5375089,25.0762325
1179,121.5565361,25.0752079
1180,121.5754062,25.0772048
1181,121.5102866,25.0459972
1182,121.5684680,25.0793561
1183,121.5688438,25.0790770
1184,121.5654186,25.0817127
1185,121.5652786,25.0819748
1186,121.5852830,25.0648319
1187,121.5850507,25.0650262
1188,121.5811758,25.0719365
1189,121.5809100,25.0720149
1190,121.5590592,25.0798590
1191,121.5566910,25.0798553
1192,121.5590581,25.0800063
1193,121.5575299,25.0800307
1194,121.5645832,25.0796776
1195,121.5649044,25.0802249
1196,121.5658370,25.0804086
1197,121.5660683,25.0804328
1198,121.5473377,25.0965684
1199,121.5469398,25.0970032
1200,121.5471329,25.0982551
1201,121.5460034,25.0981015
1202,121.5638866,25.0829300
1203,121.5641663,25.0830584
1204,121.5600103,25.0798079
1205,121.5612894,25.0799915
1206,121.5771981,25.0748851
1207,121.5777188,25.0747220
1208,121.5566072,25.0765951
1209,121.5571737,25.0827168
1210,121.5718051,25.0777339
1211,121.5732738,25.0772097
1212,121.5828057,25.0703299
1213,121.5826138,25.0703748
1214,121.5611992,25.0315265
1215,121.5613126,25.0315424
1216,121.4970348,25.0354305
1217,121.5657809,25.0273179
1218,121.5653489,25.0275695
1219,121.5680697,25.0267028
1220,121.5679402,25.0268291
1221,121.5686009,25.0261937
1222,121.5686413,25.0262769
1223,121.5058289,25.0330930
1224,121.4915208,25.0323353
1225,121.5130323,25.0316153
1226,121.5219375,25.0288607
1227,121.4999623,25.0353661
1228,121.5020213,25.0353312
1229,121.5624422,25.0292438
1230,121.5624108,25.0294864
1231,121.5087363,25.0308971
1232,121.5178171,25.0281862
1233,121.5153159,25.0316467
1234,121.5168250,25.0295990
1235,121.5632223,25.0283028
1236,121.5632903,25.0283583
1237,121.5446250,25.0970927
1238,121.5435266,25.0973070
1239,121.5139189,25.0323966
1240,121.5140629,25.0327028
1241,121.5064535,25.0275351
1242,121.5062249,25.0275592
1243,121.5381344,25.0341417
1244,121.5818671,25.0615763
1245,121.5820398,25.0616037
1246,121.5227030,25.0809784
1247,121.5223409,25.0810513
1248,121.5648706,25.0512430
1249,121.5649227,25.0515550
1250,121.5691292,25.0510981
1251,121.5690082,25.0514693
1252,121.5055135,25.0283165
1253,121.5054136,25.0286011
1254,121.5236247,25.0833998
1255,121.5233808,25.0836314
1256,121.5173774,25.0514030
1257,121.5313987,25.0963311
1258,121.5314074,25.0964906
1259,121.5476848,25.0989041
1260,121.5181585,25.0648373
1261,121.5184942,25.0661866
1262,121.5154650,25.0287563
1263,121.5155510,25.0291616
1264,121.5199621,25.0742668
1265,121.5183404,25.0708875
1266,121.5188808,25.0722595
1267,121.5383445,25.0364823
1268,121.5182477,25.0544005
1269,121.5180868,25.0621560
1270,121.5257344,25.0951986
1271,121.5264511,25.0955394
1272,121.5788420,25.0606008
1273,121.5789359,25.0608633
1274,121.5773924,25.0624739
1275,121.5774547,25.0628130
1276,121.5779013,25.0640661
1277,121.5778426,25.0641366
1278,121.5754059,25.0584420
1279,121.5754958,25.0586406
1280,121.5191750,25.0734016
1281,121.5417590,25.0970812
1282,121.5411163,25.0974319
1283,121.5767401,25.0501394
1284,121.5738057,25.0498678
1285,121.5748106,25.0501516
1286,121.5401776,25.0972163
1287,121.5401909,25.0975445
1288,121.5182331,25.0680562
1289,121.5185522,25.0687627
1290,121.5180164,25.0568595
1291,121.5183556,25.0579002
1292,121.5334158,25.0971984
1293,121.5338909,25.0977219
1294,121.5806389,25.0506255
1295,121.5808504,25.0509204
1296,121.5287970,25.0958270
1297,121.5297768,25.0962117
1298,121.5378568,25.0405973
1299,121.5169268,25.0243734
1300,121.5163235,25.0253970
1301,121.5166775,25.0502797
1302,121.5805472,25.0582733
1303,121.5767194,25.0570941
1304,121.5764958,25.0571086
1305,121.5813146,25.0622723
1306,121.5815479,25.0622889
1307,121.5154789,25.0334216
1308,121.5157300,25.0332962
1309,121.5819518,25.0560092
1310,121.5820344,25.0563966
1311,121.5184660,25.0634931
1312,121.5377725,25.0978641
1313,121.5714536,25.0504348
1314,121.5719387,25.0504393
1315,121.5046901,25.1230549
1316,121.5056040,25.1293789
1317,121.5058807,25.1291812
1318,121.6135240,25.0554148
1319,121.6099557,25.0550252
1320,121.6038945,25.0539377
1321,121.5987331,25.0538251
1322,121.5960467,25.0544370
1323,121.5925750,25.0543789
1324,121.5850354,25.0525255
1325,121.5876672,25.0530799
1326,121.5827367,25.0508264
1327,121.5871141,25.0529580
1328,121.5895181,25.0531888
1329,121.6006160,25.0533122
1330,121.6029442,25.0536232
1331,121.5900371,25.0535428
1332,121.6134650,25.0551401
1333,121.6161298,25.0550794
1334,121.6156000,25.0552972
1335,121.6007450,25.0534177
1336,121.6093070,25.0547619
1337,121.5963007,25.0542914
1338,121.5991059,25.0535411
1339,121.5850688,25.0526945
1340,121.5829244,25.0509770
1341,121.5320565,25.0441257
1342,121.5425438,25.0483466
1343,121.5430339,25.0482244
1344,121.5453554,25.0482565
1345,121.5501842,25.0482519
1346,121.5510580,25.0480861
1347,121.5545963,25.0480363
1348,121.5565837,25.0481701
1349,121.5568180,25.0479623
1350,121.5602472,25.0485173
1351,121.5595944,25.0482734
1352,121.5636779,25.0488585
1353,121.5636925,25.0486924
1354,121.5645906,25.0487639
1355,121.5666794,25.0491659
1356,121.5668798,25.0490181
1357,121.5684294,25.0493535
1358,121.5714495,25.0499488
1359,121.5714538,25.0498027
1360,121.5645258,25.0330708
1361,121.5645284,25.0328272
1362,121.5688236,25.0326287
1363,121.5158159,25.0535867
1364,121.5168600,25.0535698
1365,121.5140353,25.0554377
1366,121.5141620,25.0556934
1367,121.5267221,25.0306987
1368,121.5198172,25.0336893
1369,121.5221853,25.0300339
1370,121.5665062,25.0442170
1371,121.5668167,25.0340078
1372,121.5633755,25.0382280
1373,121.5667899,25.0463501
1374,121.5665663,25.0464708
1375,121.5675598,25.0434854
1376,121.5675668,25.0437748
1377,121.5697173,25.0457950
1378,121.5366316,25.1132005
1379,121.5367415,25.1134506
1380,121.5674285,25.1159905
1381,121.5272889,25.0974102
1382,121.4652836,25.1261247
1383,121.5180105,25.0473076
1384,121.5171400,25.0488896
1385,121.5178964,25.0483210
1386,121.5527682,25.0446258
1387,121.5541784,25.0442452
1388,121.5510796,25.0444385
1389,121.5478457,25.0451289
1390,121.5432161,25.0267308
1391,121.5286932,25.1287739
1392,121.5290998,25.1278942
1393,121.5292502,25.1279475
1394,121.5276226,25.1259031
1395,121.5281830,25.1262640
1396,121.5263873,25.1247619
1397,121.5262736,25.1248513
1398,121.5253285,25.1236131
1399,121.5257380,25.1236701
1400,121.4877821,25.1384174
1401,121.5900755,25.0819818
1402,121.5904832,25.0813100
1403,121.5909405,25.0824533
1404,121.5905405,25.0822363
1405,121.5868293,25.0811409
1406,121.5899481,25.0795996
1407,121.5135192,25.0532027
1408,121.5103992,25.0513835
1409,121.5105751,25.0506656
1410,121.5137218,25.0571806
1411,121.5138316,25.0567780
1412,121.5135170,25.0609359
1413,121.5135744,25.0606612
1414,121.5136249,25.0627447
1415,121.5136165,25.0632735
1416,121.5136548,25.0661118
1417,121.5137321,25.0657907
1418,121.5137802,25.0684598
1419,121.5138345,25.0718896
1420,121.5136712,25.0732429
1421,121.5140113,25.0744270
1422,121.5140430,25.0749182
1423,121.5904024,25.0856423
1424,121.5922749,25.0835955
1425,121.5881797,25.0789897
1426,121.5873053,25.0785913
1427,121.5836843,25.0786690
1428,121.5811701,25.0792678
1429,121.5804173,25.0783435
1430,121.5777407,25.0789547
1431,121.5759675,25.0799055
1432,121.5740073,25.0806292
1433,121.5712174,25.0815745
1434,121.5616677,25.0843369
1435,121.5213662,25.0576594
1436,121.5213290,25.0578353
1437,121.5635531,25.0244060
1438,121.5636629,25.0244737
1439,121.5633708,25.0273410
1440,121.5154916,25.0433752
1441,121.5303499,25.0671349
1442,121.5304976,25.0670535
1443,121.5304042,25.0632052
1444,121.5302195,25.0633578
1445,121.5312900,25.0683710
1446,121.5304192,25.0645794
1447,121.5302985,25.0644870
1448,121.5445390,25.0621631
1449,121.5439736,25.0622606
1450,121.5481115,25.0620415
1451,121.5477707,25.0620313
1452,121.5489794,25.0579392
1453,121.5488861,25.0546011
1454,121.5492730,25.0526575
1455,121.5502513,25.0597423
1456,121.5520875,25.0632965
1457,121.5493270,25.0565901
1458,121.5486753,25.0568246
1459,121.5797875,25.0333963
1460,121.5811785,25.0369070
1461,121.5633335,25.0233163
1462,121.5631406,25.0223013
1463,121.5718432,25.0226206
1464,121.5616761,25.0230044
1465,121.5531233,25.1103042
1466,121.5486360,25.1106177
1467,121.5465993,25.1090217
1468,121.5451794,25.1069017
1469,121.5550385,25.1292334
1470,121.5503120,25.1140218
1471,121.5505454,25.1142433
1472,121.5522325,25.1179978
1473,121.5521686,25.1181233
1474,121.5536539,25.1192836
1475,121.5535751,25.1193048
1476,121.5545291,25.1201987
1477,121.5544459,25.1202290
1478,121.5553025,25.1211827
1479,121.5551870,25.1212051
1480,121.5532598,25.1245135
1481,121.5533368,25.1245219
1482,121.5545401,25.1248412
1483,121.5545758,25.1248049
1484,121.5566102,25.1249512
1485,121.5564717,25.1248117
1486,121.5566598,25.1276317
1487,121.5567136,25.1276394
1488,121.5544058,25.1313611
1489,121.5559997,25.1322257
1490,121.5569555,25.1317820
1491,121.5571140,25.1304570
1492,121.5487709,25.1105947
1493,121.5468700,25.1090393
1494,121.5453943,25.1069651
1495,121.5436949,25.1050917
1496,121.5439753,25.1050972
1497,121.5415379,25.1031422
1498,121.5403720,25.1020883
1499,121.5384555,25.1040244
1500,121.5382687,25.1039779
1501,121.5372997,25.1073109
1502,121.5368607,25.1068873
1503,121.5370375,25.1034428
1504,121.5369880,25.1032553
1505,121.5377008,25.1017696
1506,121.5375700,25.1018394
1507,121.5257783,25.0904884
1508,121.5257910,25.0904576
1509,121.5260912,25.0932164
1510,121.5256784,25.0949436
1511,121.5254214,25.0853881
1512,121.5504842,25.1002014
1513,121.5525562,25.1016394
1514,121.5556356,25.1037534
1515,121.5555216,25.1038888
1516,121.5522102,25.1014958
1517,121.5573085,25.1052654
1518,121.5571893,25.1054147
1519,121.5575430,25.1073382
1520,121.5573070,25.1067310
1521,121.5572762,25.1091958
1522,121.5570603,25.1092519
1523,121.5579753,25.1114991
1524,121.5582470,25.1115562
1525,121.5615326,25.1121421
1526,121.5613985,25.1123534
1527,121.5634396,25.1125867
1528,121.5633625,25.1124409
1529,121.5649468,25.1129018
1530,121.5649083,25.1130233
1531,121.5667037,25.1135348
1532,121.5667329,25.1134269
1533,121.5681711,25.1164568
1534,121.5680987,25.1163087
1535,121.5682945,25.1154344
1536,121.5685144,25.1153979
1537,121.5675167,25.1161508
1538,121.5666432,25.1136954
1539,121.5689633,25.1186837
1540,121.5686835,25.1189007
1541,121.5708677,25.1185898
1542,121.5708046,25.1184672
1543,121.5736883,25.1222389
1544,121.5728346,25.1219444
1545,121.5725035,25.1229947
1546,121.5724357,25.1231872
1547,121.5728705,25.1240785
1548,121.5729872,25.1241757
1549,121.5736387,25.1249875
1550,121.5735359,25.1250087
1551,121.5746984,25.1287958
1552,121.5747209,25.1289066
1553,121.5753817,25.1287462
1554,121.5753986,25.1288455
1555,121.5766421,25.1298353
1556,121.5765527,25.1298652
1557,121.5749705,25.1303003
1558,121.5767170,25.1314420
1559,121.5796191,25.1329998
1560,121.5771739,25.1326090
1561,121.5771088,25.1326771
1562,121.5782541,25.1390974
1563,121.5781848,25.1391266
1564,121.5493043,25.0999276
1565,121.5502721,25.1248446
1566,121.5501496,25.1247985
1567,121.5530538,25.1204269
1568,121.5529948,25.1198953
1569,121.5290980,25.0626325
1570,121.5332121,25.0622207
1571,121.5514301,25.1231139
1572,121.5517453,25.1225726
1573,121.5477151,25.1291378
1574,121.5476866,25.1295243
1575,121.5468274,25.1309552
1576,121.5469169,25.1313161
1577,121.5458126,25.1345630
1578,121.5462764,25.1361591
1579,121.5464682,25.1380214
1580,121.5465908,25.1387266
1581,121.5496654,25.1409692
1582,121.5499551,25.1408332
1583,121.5492566,25.1427573
1584,121.5492586,25.1430480
1585,121.5497249,25.1456983
1586,121.5496042,25.1455580
1587,121.5492786,25.1480681
1588,121.5491523,25.1481148
1589,121.5495411,25.1495858
1590,121.5494413,25.1497095
1591,121.5487953,25.1491522
1592,121.5479162,25.1501156
1593,121.5472617,25.1523396
1594,121.5496877,25.1512455
1595,121.5497185,25.1513822
1596,121.5586872,25.1516530
1597,121.5610391,25.1516764
1598,121.5613318,25.1514630
1599,121.5616936,25.1511686
1600,121.5618334,25.1511222
1601,121.5604268,25.1496146
1602,121.5603168,25.1496219
1603,121.5583597,25.1472847
1604,121.5584552,25.1472457
1605,121.5589201,25.1463925
1606,121.5587738,25.1465319
1607,121.5575587,25.1450970
1608,121.5576348,25.1449737
1609,121.5564569,25.1423083
1610,121.5564650,25.1422090
1611,121.5584917,25.1420583
1612,121.5584068,25.1420070
1613,121.5592351,25.1440439
1614,121.5593612,25.1440185
1615,121.5649263,25.1447500
1616,121.5647506,25.1444042
1617,121.5641729,25.1435535
1618,121.5641159,25.1436455
1619,121.5650587,25.1420794
1620,121.5649586,25.1421394
1621,121.5676546,25.1409113
1622,121.5676500,25.1408320
1623,121.5687635,25.1411436
1624,121.5688945,25.1409187
1625,121.5702500,25.1393292
1626,121.5702406,25.1394020
1627,121.5716246,25.1378796
1628,121.5719371,25.1378601
1629,121.5742086,25.1350406
1630,121.5740446,25.1350562
1631,121.5730656,25.1306768
1632,121.5745833,25.1308816
1633,121.5748868,25.1319455
1634,121.5751301,25.1320582
1635,121.5764938,25.1315212
1636,121.5765382,25.1313160
1637,121.5301278,25.0625423
1638,121.5449984,25.1546412
1639,121.5474398,25.1524555
1640,121.5511631,25.1397923
1641,121.5497811,25.1392911
1642,121.5495510,25.1390508
1643,121.5229958,25.0947418
1644,121.5233324,25.0946316
1645,121.5202547,25.0936873
1646,121.5196601,25.0929789
1647,121.5220278,25.0904853
1648,121.5221234,25.0906840
1649,121.5236963,25.0881199
1650,121.5240153,25.0877975
1651,121.5468319,25.1380548
1652,121.5472989,25.1381183
1653,121.5573797,25.1440160
1654,121.5573207,25.1440961
1655,121.5591925,25.1485055
1656,121.5591225,25.1485013
1657,121.5650907,25.1580885
1658,121.5652098,25.1586960
1659,121.5649320,25.1615060
1660,121.5649717,25.1613496
1661,121.5638172,25.1660638
1662,121.5638765,25.1659317
1663,121.5636473,25.1679630
1664,121.5632960,25.1677773
1665,121.5654116,25.1683027
1666,121.5653532,25.1682034
1667,121.5697052,25.1145365
1668,121.5696589,25.1146904
1669,121.5717933,25.1151026
1670,121.5717770,25.1149296
1671,121.5769230,25.1157336
1672,121.5838845,25.1168345
1673,121.5838308,25.1169127
1674,121.5927071,25.1218658
1675,121.5926462,25.1219118
1676,121.5973257,25.1322738
1677,121.5971407,25.1321378
1678,121.5954253,25.1355142
1679,121.5954267,25.1354694
1680,121.5876041,25.1378089
1681,121.5440300,25.1386247
1682,121.5436894,25.1384210
1683,121.5398392,25.1372401
1684,121.5500550,25.1505477
1685,121.5460855,25.1514058
1686,121.5458558,25.1516439
1687,121.5755158,25.1182766
1688,121.5753897,25.1183907
1689,121.5785420,25.1194774
1690,121.5785349,25.1196254
1691,121.5803936,25.1196846
1692,121.5803749,25.1198453
1693,121.5815234,25.1198592
1694,121.5815141,25.1199797
1695,121.5830003,25.1191308
1696,121.5830820,25.1192291
1697,121.5844258,25.1195241
1698,121.5847481,25.1197270
1699,121.5857212,25.1214384
1700,121.5856211,25.1215472
1701,121.5869998,25.1228793
1702,121.5868612,25.1228569
1703,121.5878158,25.1249212
1704,121.5876061,25.1249524
1705,121.5877625,25.1258386
1706,121.5876150,25.1258605
1707,121.5869393,25.1281926
1708,121.5393854,25.1132330
1709,121.5393642,25.1130263
1710,121.5397335,25.1111256
1711,121.5398197,25.1111925
1712,121.5369821,25.1102691
1713,121.5369266,25.1101742
1714,121.5337285,25.1096665
1715,121.5317189,25.1089427
1716,121.5316485,25.1088001
1717,121.5297481,25.1082567
1718,121.5297352,25.1081149
1719,121.5280040,25.1076193
1720,121.5280527,25.1075659
1721,121.5263229,25.1070340
1722,121.5258411,25.1067616
1723,121.5249549,25.1053608
1724,121.5247434,25.1054013
1725,121.5273685,25.1012961
1726,121.5274340,25.1012384
1727,121.5294402,25.1020949
1728,121.5294966,25.1019817
1729,121.5314239,25.1017799
1730,121.5316088,25.1019041
1731,121.5340730,25.1013688
1732,121.5344189,25.1024674
1733,121.5367338,25.1013443
1734,121.5367184,25.1012606
1735,121.5178923,25.0921990
1736,121.5170179,25.0911849
1737,121.5095420,25.0859896
1738,121.5095399,25.0855146
1739,121.5101027,25.0830726
1740,121.5101264,25.0832288
1741,121.5107786,25.0806726
1742,121.5104166,25.0813772
1743,121.5110401,25.0795079
1744,121.5112126,25.0793827
1745,121.5118166,25.0760318
1746,121.5119176,25.0756831
1747,121.5109377,25.0716952
1748,121.5108406,25.0713171
1749,121.5109657,25.0680410
1750,121.5108525,25.0680643
1751,121.5109534,25.0661295
1752,121.5110397,25.0662453
1753,121.5110576,25.0644425
1754,121.5112182,25.0635752
1755,121.5113259,25.0615203
1756,121.5112162,25.0615258
1757,121.5114560,25.0598738
1758,121.5113374,25.0598722
1759,121.5114560,25.0579309
1760,121.5115975,25.0575173
1761,121.5117848,25.0544425
1762,121.5116796,25.0546083
1763,121.5118736,25.0531302
1764,121.5118050,25.0525279
1765,121.5119192,25.0508737
1766,121.5120101,25.0509986
1767,121.5115510,25.0434338
1768,121.5112791,25.0468868
1769,121.5497562,25.0615910
1770,121.5382543,25.1136401
1771,121.5381846,25.1137833
1772,121.5323092,25.1124716
1773,121.5323966,25.1126742
1774,121.5240213,25.1061256
1775,121.5223159,25.1041053
1776,121.5236590,25.1089075
1777,121.5259921,25.1115402
1778,121.5257761,25.1115742
1779,121.5271224,25.1136662
1780,121.5271083,25.1141425
1781,121.5265091,25.1163144
1782,121.5267644,25.1211732
1783,121.5291462,25.1230237
1784,121.5305651,25.1247357
1785,121.5323837,25.1249883
1786,121.5329818,25.1268630
1787,121.5341475,25.1268017
1788,121.5341971,25.1256846
1789,121.5332302,25.1237449
1790,121.5330139,25.1214566
1791,121.5333793,25.1198273
1792,121.5279320,25.1156783
1793,121.5235546,25.1057667
1794,121.5393030,25.1136850
1795,121.5390653,25.1176113
1796,121.5388743,25.1177452
1797,121.5370704,25.1180819
1798,121.5368204,25.1182525
1799,121.5354643,25.1182215
1800,121.5352622,25.1180323
1801,121.5308274,25.1192664
1802,121.5305363,25.1192137
1803,121.5315671,25.1212974
1804,121.5313439,25.1212712
1805,121.5327402,25.1243563
1806,121.5325222,25.1243759
1807,121.5318167,25.1226565
1808,121.5250891,25.1082985
1809,121.5253323,25.1084045
1810,121.5224049,25.0673683
1811,121.5228245,25.0676348
1812,121.5221601,25.0643632
1813,121.5225127,25.0642828
1814,121.5228051,25.0606153
1815,121.5231592,25.0612713
1816,121.5229672,25.0565106
1817,121.5226630,25.0565115
1818,121.5220379,25.0511039
1819,121.5222737,25.0507967
1820,121.5197789,25.0464173
1821,121.5201631,25.0463828
1822,121.5123247,25.0423365
1823,121.5281664,25.1156206
1824,121.5215280,25.1044411
1825,121.5211471,25.1041022
1826,121.5206905,25.1025332
1827,121.5201520,25.1025428
1828,121.5222944,25.0627497
1829,121.5228966,25.0627991
1830,121.5254331,25.0626692
1831,121.5259149,25.0627171
1832,121.5326857,25.1081271
1833,121.5327396,25.1079360
1834,121.5313932,25.1059049
1835,121.5304904,25.1053929
1836,121.5091487,25.0875402
1837,121.5089112,25.0878053
1838,121.5099189,25.0888408
1839,121.5095566,25.0905937
1840,121.5070065,25.0917509
1841,121.5043399,25.0923747
1842,121.5020476,25.0915051
1843,121.5019135,25.0901299
1844,121.5028912,25.0895868
1845,121.5041606,25.0893319
1846,121.5059545,25.0894395
1847,121.5081040,25.0888339
1848,121.5442722,25.0580842
1849,121.5179364,25.1184250
1850,121.5165863,25.1173803
1851,121.5163788,25.1172842
1852,121.5155418,25.1159494
1853,121.5159469,25.1159707
1854,121.5156837,25.1148675
1855,121.5150492,25.1146778
1856,121.5228073,25.1205266
1857,121.5227339,25.1207018
1858,121.5239938,25.1222264
1859,121.5237254,25.1218440
1860,121.5265517,25.1228889
1861,121.5266402,25.1229363
1862,121.5265866,25.1210736
1863,121.5261935,25.1190890
1864,121.5263075,25.1189523
1865,121.5131743,25.1143022
1866,121.5128767,25.1143513
1867,121.5110733,25.1134184
1868,121.5107358,25.1133495
1869,121.5123751,25.1094850
1870,121.5120850,25.1101942
1871,121.5150915,25.1070808
1872,121.5150614,25.1075391
1873,121.5178770,25.1049776
1874,121.5174097,25.1056787
1875,121.5115909,25.0842757
1876,121.5119606,25.0843498
1877,121.5125239,25.0817517
1878,121.5131261,25.0815781
1879,121.5136880,25.0688200
1880,121.5140373,25.0529790
1881,121.5142649,25.0528773
1882,121.5134656,25.0504679
1883,121.5136345,25.0502456
1884,121.5039389,25.0358285
1885,121.5042598,25.0358327
1886,121.5010759,25.0348513
1887,121.5011590,25.0343993
1888,121.5006017,25.0318794
1889,121.5005076,25.0318116
1890,121.5004424,25.0308059
1891,121.5003762,25.0289307
1892,121.5003398,25.0251423
1893,121.5004889,25.0250634
1894,121.5000458,25.0239616
1895,121.4998777,25.0232710
1896,121.4974615,25.0198456
1897,121.4977713,25.0198212
1898,121.4956905,25.0171313
1899,121.4960848,25.0170705
1900,121.5132999,25.0539198
1901,121.5058830,25.0394410
1902,121.5014449,25.0362286
1903,121.5147830,25.1160554
1904,121.5136853,25.1166803
1905,121.5119851,25.1196679
1906,121.5117839,25.1190884
1907,121.5091681,25.1205289
1908,121.5085983,25.1201219
1909,121.5074799,25.1208509
1910,121.5065833,25.1205143
1911,121.5042415,25.1209038
1912,121.5051336,25.1212928
1913,121.5028734,25.1224555
1914,121.5028149,25.1224565
1915,121.5076480,25.1272862
1916,121.5075454,25.1276387
1917,121.5045928,25.1306544
1918,121.5046839,25.1309493
1919,121.5036822,25.1326658
1920,121.5031580,25.1324481
1921,121.5023756,25.1346444
1922,121.5025459,25.1348909
1923,121.5041104,25.1363126
1924,121.5044350,25.1366438
1925,121.5029969,25.1378998
1926,121.5029615,25.1377407
1927,121.5016459,25.1391716
1928,121.5015612,25.1391298
1929,121.5000361,25.1407838
