,經度,緯度
2141,121.5148889,25.0455873
2142,121.5148898,25.0445494
2143,121.5325699,25.1232416
2144,121.5324877,25.0524637
2145,121.5456412,25.0527917
2146,121.5458089,25.0527808
2147,121.5142574,25.0455630
2148,121.5139469,25.0459205
2149,121.5141052,25.0457604
2150,121.5141052,25.0458078
2151,121.5142551,25.0456050
2152,121.5145220,25.0452575
2153,121.6109954,25.0556117
2154,121.5499815,25.0453553
2155,121.5350392,25.0599609
2156,121.6219856,25.0389363
2157,121.5639180,25.0581287
2158,121.5395559,24.9998803
2159,121.5239486,25.0504739
2160,121.5322125,25.0197776
2161,121.5244738,25.0503630
2162,121.5450812,25.0795918
2163,121.5480996,25.0798264
2164,121.5447710,25.0795719
2165,121.5318503,25.0162189
2166,121.5325004,25.0155463
2167,121.5306443,25.0165453
2168,121.5325200,25.0155113
2169,121.5323238,25.0162162
2170,121.5323004,25.0159650
2171,121.5319191,25.0163108
2172,121.5325538,25.0153866
2173,121.5324961,25.0155789
2174,121.5323207,25.0158765
2175,121.5326464,25.0152411
2176,121.5325384,25.0154752
2177,121.5324791,25.0156115
2178,121.5322837,25.0160255
2179,121.5325215,25.0153068
2180,121.5319361,25.0157129
2181,121.5140390,25.0438751
2182,121.5143676,25.0437223
2183,121.5140189,25.0441233
2184,121.5139519,25.0441245
2185,121.5134664,25.0422145
2186,121.5155618,25.0501134
2187,121.5144134,25.0290057
2188,121.5181465,25.0660253
2189,121.5254280,25.0515924
2190,121.5788798,25.0408572
2191,121.5696776,25.0283995
2192,121.5234806,25.0648664
2193,121.5235534,25.0644585
2194,121.5236826,25.0640918
2195,121.5230406,25.0642534
2196,121.5455044,25.0528700
2197,121.5148854,25.0627903
2198,121.5117924,25.0703651
2199,121.5172517,25.0722913
2200,121.5291607,25.0340317
2201,121.5454004,25.0464859
2202,121.5294614,25.0522830
2203,121.5452995,25.0468376
2204,121.5460683,25.0470057
2205,121.5580731,25.0506113
2206,121.5496876,25.0635992
2207,121.5444098,25.0420161
2208,121.5445840,25.0351777
2209,121.5464520,25.0431774
2210,121.5342941,25.0530709
2211,121.5349348,25.0535573
2212,121.5271921,25.0518803
2213,121.5313915,25.0512626
2214,121.5302562,25.0513108
2215,121.5307564,25.0513257
2216,121.5302013,25.0506504
2217,121.5282678,25.0513413
2218,121.5302527,25.0510893
2219,121.5303869,25.0514802
2220,121.5297747,25.0505934
2221,121.5310067,25.0513115
2222,121.5273396,25.0518567
2223,121.5299026,25.0506900
2224,121.5302575,25.0511976
2225,121.5311910,25.0513119
2226,121.5299248,25.0513356
2227,121.5304535,25.0514794
2228,121.5317346,25.0483254
2229,121.5322688,25.0482980
2230,121.5325184,25.0485689
2231,121.5313348,25.0478387
2232,121.5321798,25.0485655
2233,121.5320758,25.0483045
2234,121.5321946,25.0482851
2235,121.5445443,24.9972869
2236,121.5521209,25.0015971
2237,121.5508844,25.0031736
2238,121.5448385,24.9960832
2239,121.5501718,25.0034732
2240,121.5487898,24.9987809
2241,121.5504777,25.0034267
2242,121.5499600,25.0010599
2243,121.5509288,25.0031424
2244,121.5515692,25.0025577
2245,121.5509785,25.0031175
2246,121.5445488,24.9976871
2247,121.5461214,24.9997638
2248,121.5525464,25.0009896
2249,121.5499053,25.0010366
2250,121.5506167,25.0031451
2251,121.5556975,24.9995710
2252,121.5505234,25.0032038
2253,121.5505775,25.0031708
2254,121.5514894,25.0026079
2255,121.5554102,25.0002436
2256,121.5523569,25.0011008
2257,121.5482621,25.0022203
2258,121.5512732,25.0028945
2259,121.5506629,25.0031098
2260,121.5448259,24.9959295
2261,121.5544216,24.9996443
2262,121.5503156,25.0003278
2263,121.5448306,24.9967132
2264,121.5445474,24.9976442
2265,121.5501731,25.0007685
2266,121.5280364,25.0550178
2267,121.5267950,25.0413052
2268,121.5237494,25.0340787
2269,121.5711142,25.0819745
2270,121.5444812,25.0484387
2271,121.5446941,25.0412153
2272,121.5458225,25.0559511
2273,121.5408221,25.0562192
2274,121.5408897,25.0560214
2275,121.5433622,25.0561697
2276,121.5414193,25.0559563
2277,121.5438365,25.0542867
2278,121.5451023,25.0642252
2279,121.5403394,25.0522089
2280,121.5459984,25.0559662
2281,121.5459661,25.0559658
2282,121.5462352,25.0559642
2283,121.5410868,25.0560071
2284,121.5406762,25.0562305
2285,121.5466967,25.0560828
2286,121.5407647,25.0560199
2287,121.5411364,25.0560044
2288,121.5448106,25.0634372
2289,121.5438035,25.0541049
2290,121.5262565,25.0489430
2291,121.5197369,25.0698652
2292,121.5282180,25.0193542
2293,121.5282415,25.0193777
2294,121.5411023,25.0036293
2295,121.5410671,25.0036799
2296,121.5379611,25.0005838
2297,121.5536953,25.0407107
2298,121.5135458,25.0465313
2299,121.5212411,25.0434598
2300,121.5131966,25.0519727
2301,121.5161877,25.0500837
2302,121.5216735,25.0515905
2303,121.5212927,25.0521729
2304,121.5662188,25.0353506
2305,121.5327200,25.0158951
2306,121.5142817,25.0452470
2307,121.5617951,25.0512327
2308,121.5323958,25.0522513
2309,121.5341146,25.0526155
2310,121.5345782,25.0540490
2311,121.5277545,25.0214258
2312,121.5072292,25.0440924
2313,121.5074628,25.0431484
2314,121.5292737,25.0232839
2315,121.5286385,25.0301336
2316,121.5328077,25.0631256
2317,121.5292330,25.0332752
2318,121.5284179,25.0295774
2319,121.5382314,25.0041139
2320,121.5294642,25.0243713
2321,121.5373607,25.0093067
2322,121.5367701,25.0042090
2323,121.5293916,25.0234496
2324,121.5475931,25.0329199
2325,121.5172201,25.0492729
2326,121.5104359,25.0447157
2327,121.4933695,25.0982703
2328,121.5095041,25.0521372
2329,121.5323443,25.0438028
2330,121.5322993,25.0438055
2331,121.5319829,25.0437825
2332,121.5323744,25.0150997
2333,121.5310514,25.0182253
2334,121.5311165,25.0169131
2335,121.5309468,25.0161084
2336,121.5307395,25.0166590
2337,121.5311209,25.0159831
2338,121.5319032,25.0149548
2339,121.5286918,25.0176904
2340,121.5304615,25.0525321
2341,121.5340094,25.0539284
2342,121.5431146,25.0225783
2343,121.5429403,25.0230406
2344,121.5427660,25.0218686
2345,121.5349597,25.0535838
2346,121.5432128,25.0236569
2347,121.5432296,25.0245697
2348,121.5515118,25.0400123
2349,121.5194760,25.1200893
2350,121.5369340,25.0666943
2351,121.5502776,25.0444192
2352,121.5115760,25.0555198
2353,121.5133962,25.0538437
2354,121.5480344,25.0421327
2355,121.5432362,25.0488414
2356,121.5433640,25.0513645
2357,121.5434818,25.0515170
2358,121.5433041,25.0510470
2359,121.5424495,25.0481411
2360,121.5427012,25.0480886
2361,121.5434908,25.0513281
2362,121.5435300,25.0504101
2363,121.5435350,25.0492442
2364,121.5400900,25.0527163
2365,121.5400443,25.0528970
2366,121.5434771,25.0510510
2367,121.5398095,25.0437497
2368,121.5424642,25.0483927
2369,121.5432726,25.0505937
2370,121.5398132,25.0429247
2371,121.5430229,25.0499906
2372,121.5434787,25.0511067
2373,121.5428892,25.0499980
2374,121.5418777,25.0469238
2375,121.5401519,25.0527118
2376,121.5433589,25.0514347
2377,121.6140303,25.0546827
2378,121.5165303,25.0446907
2379,121.5402669,24.9933024
2380,121.5452544,24.9952559
2381,121.5393715,24.9936329
2382,121.5218742,25.0295071
2383,121.5218719,25.0294333
2384,121.5186163,25.0295195
2385,121.5179923,25.0508644
2386,121.5775690,24.9874481
2387,121.5776151,24.9873915
2388,121.5760414,24.9881454
2389,121.5962324,24.9671039
2390,121.5917777,24.9686274
2391,121.5970282,24.9678257
2392,121.5989245,24.9672001
2393,121.5184207,25.0313771
2394,121.5343632,25.0140387
2395,121.5340047,25.0143397
2396,121.5335670,25.0145068
2397,121.5335027,25.0147676
2398,121.5337142,25.0144147
2399,121.5342190,25.0141380
2400,121.5339616,25.0143863
2401,121.5758453,24.9879818
2402,121.5761335,24.9881963
2403,121.5413042,25.0470552
2404,121.5328566,25.0318455
2405,121.5126442,25.0450248
2406,121.5343807,25.0533385
2407,121.5465054,25.0543590
2408,121.5310172,25.0542736
2409,121.5126178,25.0450246
2410,121.5450771,25.0447025
2411,121.5458646,25.0464420
2412,121.5304315,25.0307153
2413,121.5294033,25.0302966
2414,121.5133425,25.0448872
2415,121.5311110,25.0542728
2416,121.5130229,25.0439927
2417,121.5343587,25.0539318
2418,121.5314515,25.0539079
2419,121.5572787,25.0339785
2420,121.5622913,25.0293092
2421,121.5611289,25.0372436
2422,121.5574231,25.0395463
2423,121.5557274,25.0397077
2424,121.5551713,25.0399224
2425,121.5553240,25.0399131
2426,121.5552055,25.0394503
2427,121.5547390,25.0416082
2428,121.5556145,25.0397117
2429,121.5554166,25.0399084
2430,121.5554837,25.0399103
2431,121.5556743,25.0397034
2432,121.5556323,25.0398900
2433,121.5541949,25.0423011
2434,121.5479737,25.0419583
2435,121.5464645,25.0443491
2436,121.5469595,25.0445755
2437,121.5465534,25.0434523
2438,121.5382507,25.0459764
2439,121.5477313,25.0418126
2440,121.5464628,25.0434583
2441,121.5466404,25.0439201
2442,121.5473199,25.0434893
2443,121.5467845,25.0412497
2444,121.5222854,25.0301448
2445,121.5220038,25.0301301
2446,121.5321430,25.0155846
2447,121.5122513,25.1195367
2448,121.5130288,25.1176010
2449,121.5150465,25.1145887
2450,121.5157642,25.1167608
2451,121.5119186,25.1188663
2452,121.5159042,25.1166951
2453,121.5159792,25.1166659
2454,121.5255833,25.0947837
2455,121.5246124,25.1023718
2456,121.5232518,25.1022132
2457,121.5220388,25.1034126
2458,121.5242403,25.0959690
2459,121.5221426,25.1032635
2460,121.5320963,25.0535660
2461,121.5270623,25.0213414
2462,121.5269320,25.0333056
2463,121.5144817,25.0526577
2464,121.5922565,25.0802291
2465,121.5932691,25.0797046
2466,121.5920955,25.0801488
2467,121.5919615,25.0803383
2468,121.5914502,25.0805659
2469,121.5912486,25.0806839
2470,121.5907016,25.0802612
2471,121.5905211,25.0800752
2472,121.5926014,25.0802007
2473,121.5926483,25.0802408
2474,121.5583530,24.9987892
2475,121.5913067,25.0806452
2476,121.5952631,25.0799321
2477,121.5953203,25.0799754
2478,121.5940095,25.0793712
2479,121.5937617,25.0793114
2480,121.5938156,25.0792827
2481,121.5942778,25.0792389
2482,121.5921527,25.0800499
2483,121.5152124,25.0536432
2484,121.5222462,25.0505735
2485,121.5197945,25.0503220
2486,121.5198811,25.0503149
2487,121.5145194,25.0545461
2488,121.5192191,25.0318313
2489,121.5220557,25.0291299
2490,121.5288662,25.0175628
2491,121.5315838,25.0435904
2492,121.5321413,25.0189425
2493,121.5399709,25.0000165
2494,121.5328272,25.0319188
2495,121.5448157,24.9940774
2496,121.5315517,25.0434926
2497,121.5786114,25.0357190
2498,121.5317866,25.0435208
2499,121.5638508,25.0280921
2500,121.5286173,25.0177436
2501,121.5314736,25.0435659
2502,121.5312668,25.0433973
2503,121.5315446,25.0435843
2504,121.5907588,24.9670970
2505,121.5765826,25.0406647
2506,121.5429944,24.9921016
2507,121.5866735,24.9668811
2508,121.5907101,24.9670641
2509,121.5317583,25.0436354
2510,121.5461318,24.9954538
2511,121.5327386,25.0156461
2512,121.5430380,24.9922093
2513,121.5312111,25.0434996
2514,121.5312772,25.0434311
2515,121.5318831,25.0435374
2516,121.5514747,24.9878281
2517,121.5311622,25.0159472
2518,121.5622905,24.9822511
2519,121.5321871,25.0338365
2520,121.5296568,25.0169927
2521,121.5473685,24.9962988
2522,121.5315140,25.0434865
2523,121.5458312,24.9953364
2524,121.5307516,25.0426807
2525,121.5432724,24.9919730
2526,121.5316664,25.0436136
2527,121.5285437,25.0177918
2528,121.5776315,25.0400832
2529,121.5444651,24.9941263
2530,121.5430155,24.9921725
2531,121.5314059,25.0435535
2532,121.5330948,25.0375273
2533,121.5317413,25.0435194
2534,121.5867530,24.9669948
2535,121.5521983,25.0421676
2536,121.5689997,25.0411950
2537,121.5357870,25.0128138
2538,121.5477321,25.0417748
2539,121.5356977,25.0127473
2540,121.5352198,25.0132022
2541,121.5476993,25.0417589
2542,121.5460810,25.0468215
2543,121.5465610,25.0412660
2544,121.5356456,25.0127119
2545,121.5549807,25.0419332
2546,121.5435122,25.0516511
2547,121.5354201,25.0130041
2548,121.5461989,25.0466479
2549,121.5355302,25.0128489
2550,121.5353287,25.0131228
2551,121.5414146,24.9951524
2552,121.5218963,25.0521411
2553,121.5459543,24.9953717
2554,121.5459626,24.9952148
2555,121.5457890,24.9953325
2556,121.5230078,25.1022708
2557,121.5228048,25.1032358
2558,121.5475344,24.9965828
2559,121.5475895,24.9967074
2560,121.5212553,25.0520698
2561,121.5229427,25.1024100
2562,121.5222291,25.1025420
2563,121.5141813,25.0514384
2564,121.5316135,25.0192870
2565,121.5344564,25.0540469
2566,121.5588058,25.0332572
2567,121.5759368,25.0724972
2568,121.5331643,25.0481828
2569,121.5331672,25.0481087
2570,121.5178654,25.0314130
2571,121.5374901,25.1124704
2572,121.5180436,25.0316470
2573,121.5139689,25.0430060
2574,121.5139662,25.0427497
2575,121.5546835,25.0304184
2576,121.5036158,25.0458888
2577,121.5119314,25.0421768
2578,121.5227394,25.0518513
2579,121.5136684,25.0540847
2580,121.5151984,25.0560555
2581,121.5183023,25.0316667
2582,121.5182416,25.0317764
2583,121.5183634,25.0318239
2584,121.5780267,25.0746853
2585,121.5758598,25.0764893
2586,121.5153714,25.0514051
2587,121.5148744,25.0527260
2588,121.5781692,25.0745767
2589,121.5571893,25.0847245
2590,121.5199722,25.0321579
2591,121.5382480,25.0330520
2592,121.5264895,25.0499235
2593,121.5320683,25.0506534
2594,121.5268733,25.0499685
2595,121.5110125,25.1201441
2596,121.5211905,25.0551693
2597,121.5318911,25.0517349
2598,121.5264418,25.0494671
2599,121.5270910,25.0507959
2600,121.5266096,25.0500267
2601,121.5115666,25.1199883
2602,121.5270606,25.0507175
2603,121.5282763,25.0510838
2604,121.5211229,25.0551654
2605,121.5193261,25.0316492
2606,121.6150120,25.0584095
2607,121.6145902,25.0584556
2608,121.5155564,25.0569059
2609,121.5154517,25.0536090
2610,121.5255883,25.0910929
2611,121.5210014,25.0575672
2612,121.5692029,25.1889444
2613,121.5755093,25.0406949
2614,121.5932258,25.0500605
2615,121.5917977,25.0497216
2616,121.5921413,25.0497927
2617,121.5902000,25.0493141
2618,121.5897172,25.0492481
2619,121.4989081,25.0366393
2620,121.5427324,25.0232294
2621,121.5419921,25.0220718
2622,121.5411965,25.0230261
2623,121.5427863,25.0230999
2624,121.5429767,25.0238541
2625,121.5411936,25.0232948
2626,121.5428258,25.0244641
2627,121.5428095,25.0240800
2628,121.5425523,25.0229358
2629,121.5414843,25.0220729
2630,121.5412391,25.0226374
2631,121.5131052,25.0527407
2632,121.5179196,25.0314430
2633,121.5173830,25.0306960
2634,121.5172596,25.0306496
2635,121.5811410,24.9980742
2636,121.5234422,25.0250389
2637,121.6041910,25.0736007
2638,121.5662359,25.0480826
2639,121.5208696,25.0288317
2640,121.5208148,25.0288904
2641,121.5165205,25.0319942
2642,121.5165302,25.0319682
2643,121.5468653,25.0565666
2644,121.5066764,25.0457924
2645,121.5525881,25.0446872
2646,121.5504199,25.0034647
2647,121.5074556,25.0418317
2648,121.5451375,24.9952437
2649,121.5450917,24.9952437
2650,121.5269960,25.0246005
2651,121.5277921,25.0225120
2652,121.5323455,25.0403134
2653,121.5629098,25.0435221
2654,121.5569348,25.0393815
2655,121.5320439,25.0403079
2656,121.5425267,24.9911359
2657,121.5023391,25.1382532
2658,121.5043383,25.1370506
2659,121.5269652,25.0244486
2660,121.5190904,25.0536097
2661,121.5425617,24.9912885
2662,121.5340053,25.0136840
2663,121.5318687,25.0449989
2664,121.5323517,25.0399595
2665,121.5487463,25.1504441
2666,121.5488134,25.1503590
2667,121.5215462,25.0576195
2668,121.5216074,25.0576269
2669,121.5219219,25.0576371
2670,121.5222193,25.0576934
2671,121.5344822,25.0068339
2672,121.5166589,25.0253727
2673,121.5292377,25.0245413
2674,121.5546956,25.0358293
2675,121.6149330,25.0757494
2676,121.5148415,25.0456125
2677,121.5329018,25.0157162
2678,121.5179569,25.0314760
2679,121.5305575,25.0666606
2680,121.5303079,25.0667601
2681,121.5357546,25.0052277
2682,121.5580041,25.0824530
2683,121.5168262,25.0303969
2684,121.5373441,25.0073087
2685,121.4996652,25.1326461
2686,121.5061960,25.1397777
2687,121.5380402,25.0075868
2688,121.5377264,25.0074432
2689,121.5378194,25.0073593
2690,121.5378729,25.0071656
2691,121.5377961,25.0074371
2692,121.5659629,25.0595465
2693,121.5369059,25.1507618
2694,121.5740411,25.0388711
2695,121.5505671,25.0222470
2696,121.5255471,25.0897584
2697,121.5467436,25.0239894
2698,121.5254606,25.0242732
2699,121.5271216,25.0244795
2700,121.6155957,25.0696643
2701,121.5479476,25.0422850
2702,121.5149504,25.0607724
2703,121.5127596,25.0593589
2704,121.5763498,25.0751553
2705,121.5209467,25.0276028
2706,121.5166916,25.1167683
2707,121.5134349,25.0538460
2708,121.5461379,25.0347024
2709,121.5779982,25.0812295
2710,121.5166577,25.0302939
2711,121.5667879,25.0394907
2712,121.5143575,25.0452661
2713,121.5269602,25.0415743
2714,121.5419693,25.0549202
2715,121.5576718,25.0476980
2716,121.5215077,25.0519644
2717,121.5317834,25.0397558
2718,121.5153175,25.0565542
2719,121.5521315,25.0406601
2720,121.5303560,25.0505813
2721,121.5174826,25.0222507
2722,121.5191199,25.0223087
2723,121.5195926,25.0501661
2724,121.5185979,25.0522440
2725,121.5197968,25.0498392
2726,121.5219494,25.0496425
2727,121.5210809,25.0513817
2728,121.5164929,25.0505347
2729,121.5210601,25.0514117
2730,121.5193847,25.0502085
2731,121.5224904,25.0494826
2732,121.5198222,25.0492451
2733,121.5232344,25.0505124
2734,121.5194280,25.0493787
2735,121.5214972,25.0517290
2736,121.5215992,25.0515237
2737,121.5197498,25.0497578
2738,121.5215120,25.0514302
2739,121.5294439,25.1012510
2740,121.5291548,25.1056376
2741,121.5292520,25.0649530
2742,121.5209017,25.0488908
2743,121.5213301,25.0497765
2744,121.5228469,25.0493470
2745,121.5149385,25.0744729
2746,121.5067859,25.0430919
2747,121.5407166,25.0477831
2748,121.5081882,25.0374355
2749,121.5573173,25.0535177
2750,121.5207774,25.0879621
2751,121.5140677,25.0447054
2752,121.5140328,25.0441976
2753,121.5151033,25.0947133
2754,121.5290231,25.0479453
2755,121.5280839,25.0484530
2756,121.5792012,25.0383345
2757,121.4972145,25.0213337
2758,121.5294317,25.1018613
2759,121.5419321,25.0252846
2760,121.5256334,25.0900695
2761,121.5163602,25.0962915
2762,121.5258564,25.0875588
2763,121.5245167,25.0880733
2764,121.5255900,25.0878772
2765,121.5258108,25.0874519
2766,121.5249000,25.0944392
2767,121.5257508,25.0868210
2768,121.5239299,25.0881195
2769,121.5238175,25.0883195
2770,121.5233890,25.0882996
2771,121.5239774,25.0880948
2772,121.5237145,25.0884623
2773,121.5239693,25.0881366
2774,121.5275437,25.0348071
2775,121.5458560,25.0539086
2776,121.5265189,25.0210237
2777,121.5342981,25.0140891
2778,121.5236869,25.0548528
2779,121.5354553,25.0124802
2780,121.5338780,25.0531951
2781,121.5445342,25.0179497
2782,121.5292495,25.1199433
2783,121.5395084,24.9903900
2784,121.5406152,24.9901056
2785,121.5205587,25.0265690
2786,121.5158888,25.0298443
2787,121.5151286,25.0319541
2788,121.5394389,25.1780924
2789,121.6073189,25.0728929
2790,121.5391087,25.0004684
2791,121.5420181,24.9906233
2792,121.5423227,24.9904293
2793,121.5423419,24.9904608
2794,121.5423534,24.9905029
2795,121.5387957,25.0059844
2796,121.5414163,24.9950610
2797,121.5396572,25.0007793
2798,121.5396608,25.0015189
2799,121.5413735,24.9957027
2800,121.5407354,24.9987714
2801,121.5311009,25.0181881
2802,121.5354631,25.0124381
2803,121.5335528,25.0196292
2804,121.5324879,25.0177103
2805,121.5439639,25.0407745
2806,121.5461177,25.0361063
2807,121.5391531,25.0258942
2808,121.5432375,25.0289386
2809,121.5432246,25.0288587
2810,121.5433168,25.0558496
2811,121.5425291,25.0558989
2812,121.5413058,25.0561694
2813,121.5403314,25.0560422
2814,121.5439163,25.0358914
2815,121.5439138,25.0358544
2816,121.5439153,25.0358045
2817,121.5439176,25.0357646
2818,121.5457791,25.0352599
2819,121.5764566,25.0501840
2820,121.5436256,25.0463762
2821,121.5436089,25.0465352
2822,121.5437102,25.0496410
2823,121.5403131,25.0549397
2824,121.5566637,25.0284824
2825,121.5591815,25.0320050
2826,121.5614207,25.0288629
2827,121.5564118,25.0254195
2828,121.5630734,25.0250799
2829,121.5632749,25.0246216
2830,121.5566351,24.9991780
2831,121.5574242,24.9990634
2832,121.5573363,24.9991893
2833,121.5415436,25.0545375
2834,121.5574607,25.0419010
2835,121.5413746,25.0625559
2836,121.5439032,25.0598372
2837,121.5425004,25.0609372
2838,121.5400581,25.0586976
2839,121.5391503,25.0597635
2840,121.5391513,25.0598086
2841,121.5080381,25.0432041
2842,121.5062976,25.0435756
2843,121.5062344,25.0433769
2844,121.5039105,25.0440877
2845,121.5028229,25.0437357
2846,121.5469811,25.0797422
2847,121.5063519,25.0454612
2848,121.5479519,25.0805761
2849,121.5480869,25.0807322
2850,121.5475999,25.0803168
2851,121.5302465,25.0522526
2852,121.5220274,25.0436810
2853,121.5223323,25.0439019
2854,121.5442890,25.0524884
2855,121.5473134,25.0537992
2856,121.5454804,25.0570847
2857,121.5444453,25.0568862
2858,121.5445879,25.0568799
2859,121.5201235,25.0525048
2860,121.5519235,25.0578229
2861,121.5516682,25.0575655
2862,121.5406887,25.0482170
2863,121.5541921,25.0322036
2864,121.5541931,25.0321693
2865,121.5541455,25.0319240
2866,121.5572784,25.0333064
2867,121.5560708,25.0276779
2868,121.5413055,25.0418643
2869,121.5411016,25.0411206
2870,121.5528345,25.0397712
2871,121.5538089,25.0399740
2872,121.5539539,25.0399753
2873,121.5539426,25.0397321
2874,121.5530617,25.0399572
2875,121.5432187,25.0472309
2876,121.5362883,25.0486983
2877,121.5363087,25.0491455
2878,121.5302433,25.0550042
2879,121.5310187,25.0547188
2880,121.5432470,25.0294327
2881,121.5422058,25.0540324
2882,121.5389616,25.0548892
2883,121.5391840,25.0548260
2884,121.5160070,25.0538272
2885,121.5460788,25.0341286
2886,121.5081002,25.0445432
2887,121.5071778,25.0447231
2888,121.5601984,24.9963543
2889,121.5601485,24.9965995
2890,121.5560254,25.0000337
2891,121.5531262,25.0430436
2892,121.5520244,25.0426729
2893,121.5432139,25.0286322
2894,121.5432201,25.0287638
2895,121.5456097,25.0343599
2896,121.5460953,25.0343510
2897,121.5462657,25.0363758
2898,121.5384389,25.0253315
2899,121.5169634,25.0659501
2900,121.4950777,25.0242639
2901,121.5416063,24.9892652
2902,121.5455325,25.0539304
2903,121.5443456,25.0331481
2904,121.5621746,25.0257855
2905,121.5208961,25.0287904
2906,121.5306957,25.0517609
2907,121.5247258,25.0362676
2908,121.5093102,25.1147448
2909,121.5042796,25.0407118
2910,121.5116559,25.0580788
2911,121.5044104,25.0412138
2912,121.5104026,25.0541991
2913,121.5048319,25.0426059
2914,121.5263097,25.0949368
2915,121.5378109,25.0677977
2916,121.5245116,25.0513321
2917,121.5227599,25.0496572
2918,121.5169727,25.0308003
2919,121.5153676,25.0567150
2920,121.5152754,25.0563594
2921,121.5154934,25.0567492
2922,121.5152881,25.0564076
2923,121.5261007,25.0550155
2924,121.5559012,25.0403690
2925,121.5060774,25.0413998
2926,121.5065528,25.0408698
2927,121.5058036,25.0419587
2928,121.5498738,25.0340886
2929,121.5577484,25.0359858
2930,121.5667175,24.9831821
2931,121.5552635,25.0227691
2932,121.5555691,25.0233095
2933,121.5161062,25.0300593
2934,121.5027158,25.0398848
2935,121.5160387,25.0300364
2936,121.5599215,25.0853869
2937,121.5483699,25.0401053
2938,121.5484456,25.0412011
2939,121.5443234,25.0525887
2940,121.5165645,25.0295706
2941,121.5185560,25.0298183
2942,121.5512670,25.0281368
2943,121.5046136,25.0436727
2944,121.5151782,25.0447256
2945,121.5415157,25.0281792
2946,121.5416616,25.0280568
2947,121.5446631,25.0382099
2948,121.5284740,25.0960822
2949,121.5099533,25.0833583
2950,121.5233139,25.0514778
2951,121.5110994,25.1139090
2952,121.5522093,25.0802273
2953,121.5657156,25.0395744
2954,121.5259144,25.0375927
2955,121.5178819,25.0571253
2956,121.5202463,25.0318980
2957,121.5107695,25.0687913
2958,121.5201906,25.0330350
2959,121.5337627,25.0402841
2960,121.5180510,25.0333866
2961,121.5069810,25.0446388
2962,121.6041547,25.0832389
2963,121.5246680,25.0563053
2964,121.5544085,25.0403720
2965,121.5336541,25.0195100
2966,121.5067480,25.0461717
2967,121.5556045,25.0275702
2968,121.5544079,25.0219658
2969,121.5543932,25.0218898
2970,121.5547365,25.0281040
2971,121.5237570,25.0642057
2972,121.5618329,25.0607059
2973,121.5623956,25.0609708
2974,121.5493777,25.0834908
2975,121.5483828,25.0829153
2976,121.5097557,25.0870773
2977,121.5220912,25.0304631
2978,121.5664096,25.0395131
2979,121.5541593,25.0311007
2980,121.5193264,25.0971644
2981,121.5517506,25.0320388
2982,121.5452670,25.0574676
2983,121.5326165,25.0156022
2984,121.5729189,25.0786227
2985,121.5526658,25.0202098
2986,121.5741846,24.9990158
2987,121.6107453,25.0725214
2988,121.5880965,24.9677380
2989,121.6090342,25.0720383
2990,121.6091029,25.0722538
2991,121.6119030,25.0692679
2992,121.5138628,25.0593548
2993,121.5090111,25.0625898
2994,121.5228699,25.0647308
2995,121.5137267,25.0424389
2996,121.5215352,25.0501125
2997,121.5304792,25.0442020
2998,121.5175510,25.0494543
2999,121.5936786,25.0516121
3000,121.5213785,25.0435647
3001,121.6087143,25.0718673
3002,121.5813520,25.0372175
3003,121.6097899,25.0728375
3004,121.5232823,25.0262752
3005,121.6095507,25.0714419
3006,121.6096601,25.0711113
3007,121.6094518,25.0710777
3008,121.6103013,25.0721298
3009,121.5807392,25.0450833
3010,121.6096716,25.0709491
3011,121.6061187,25.0729161
3012,121.6056065,25.0727865
3013,121.6061027,25.0741752
3014,121.6051973,25.0738354
3015,121.6051812,25.0736006
3016,121.6049714,25.0736059
3017,121.5679384,25.0824259
3018,121.6052271,25.0729218
3019,121.6049095,25.0726076
3020,121.6046588,25.0727236
3021,121.6073448,25.0753578
3022,121.6043224,25.0736426
3023,121.5495667,25.0578917
3024,121.6041234,25.0828494
3025,121.6058782,25.0739914
3026,121.6058157,25.0740534
3027,121.6056698,25.0740507
3028,121.5456103,25.0540352
3029,121.5086905,25.0289585
3030,121.5558472,25.0388322
3031,121.5356656,25.0121317
3032,121.5356293,25.0121813
3033,121.5475678,25.0425207
3034,121.5497551,25.0360761
3035,121.5667409,25.0368762
3036,121.5493107,25.0264281
3037,121.5534348,25.0309990
3038,121.5333222,25.0565643
3039,121.5077259,25.0430898
3040,121.5477626,25.0375290
3041,121.5346385,25.0495566
3042,121.5350616,25.0535439
3043,121.5351120,25.0535470
3044,121.5693705,25.0224626
3045,121.5693249,25.0224043
3046,121.5693368,25.0228921
3047,121.5692626,25.0228009
3048,121.5955265,25.0497665
3049,121.5676158,25.0802362
3050,121.5468712,25.0371619
3051,121.5519656,25.0420417
3052,121.5680347,25.0807983
3053,121.5414924,24.9895126
3054,121.5318103,25.0194772
3055,121.5234234,25.0578191
3056,121.5094668,25.0855453
3057,121.5102507,25.0831841
3058,121.5101955,25.0834933
3059,121.5103878,25.0823689
3060,121.5098242,25.0839935
3061,121.5099002,25.0835415
3062,121.5096531,25.0857592
3063,121.5483507,25.0399785
3064,121.5241494,25.1051386
3065,121.5244404,25.1050572
3066,121.5280445,25.0349540
3067,121.6095750,25.0761973
3068,121.5129776,25.0421778
3069,121.5066221,25.0436460
3070,121.5186510,25.0496068
3071,121.5193357,25.0493946
3072,121.5562170,25.0398786
